CMN,area,pop,fam,edf,ulc,bct,area_id_H,area_id_M,area_id_L,area_id_H_p,area_id_M_p,area_id_L_p,pop_id_H,pop_id_M,pop_id_L,pop_id_H_p,pop_id_M_p,pop_id_L_p,fam_id_H,fam_id_M,fam_id_L,fam_id_H_p,fam_id_M_p,fam_id_L_p,edf_id_H,edf_id_M,edf_id_L,edf_id_H_p,edf_id_M_p,edf_id_L_p,ulc_id_H,ulc_id_M,ulc_id_L,ulc_id_H_p,ulc_id_M_p,ulc_id_L_p,bct_id_H,bct_id_M,bct_id_L,bct_id_H_p,bct_id_M_p,bct_id_L_p,area_fr_P4,area_fr_P3,area_fr_P2,area_fr_P1,area_fr_AA,area_fr_P3P4,area_fr_P4_p,area_fr_P3_p,area_fr_P2_p,area_fr_P1_p,area_fr_AA_p,area_fr_P3P4_p,pop_fr_P4,pop_fr_P3,pop_fr_P2,pop_fr_P1,pop_fr_AA,pop_fr_P3P4,pop_fr_P4_p,pop_fr_P3_p,pop_fr_P2_p,pop_fr_P1_p,pop_fr_AA_p,pop_fr_P3P4_p,fam_fr_P4,fam_fr_P3,fam_fr_P2,fam_fr_P1,fam_fr_AA,fam_fr_P3P4,fam_fr_P4_p,fam_fr_P3_p,fam_fr_P2_p,fam_fr_P1_p,fam_fr_AA_p,fam_fr_P3P4_p,edf_fr_P4,edf_fr_P3,edf_fr_P2,edf_fr_P1,edf_fr_AA,edf_fr_P3P4,edf_fr_P4_p,edf_fr_P3_p,edf_fr_P2_p,edf_fr_P1_p,edf_fr_AA_p,edf_fr_P3P4_p,ulc_fr_P4,ulc_fr_P3,ulc_fr_P2,ulc_fr_P1,ulc_fr_AA,ulc_fr_P3P4,ulc_fr_P4_p,ulc_fr_P3_p,ulc_fr_P2_p,ulc_fr_P1_p,ulc_fr_AA_p,ulc_fr_P3P4_p,bct_fr_P4,bct_fr_P3,bct_fr_P2,bct_fr_P1,bct_fr_AA,bct_fr_P3P4,bct_fr_P4_p,bct_fr_P3_p,bct_fr_P2_p,bct_fr_P1_p,bct_fr_AA_p,bct_fr_P3P4_p
68012,620.1665822,14799,5716,3290,1235,27,2.614,4.504,5.119,4.215,7.262,8.254,306,1963,1999,2.128,13.652,13.902,112,724,737,2.158,13.947,14.198,69,361,371,2.097,10.973,11.277,32,283,285,2.591,22.915,23.077,0,0,0,0,0,0,3.715,5.392,0,2.163,0,9.107,5.99,8.694,0,3.487,0,14.683,288,410,0,341,0,698,2.003,2.851,0,2.372,0,4.854,113,150,0,119,0,263,2.177,2.89,0,2.292,0,5.066,115,114,0,86,0,229,3.495,3.465,0,2.614,0,6.96,28,16,0,17,0,44,2.267,1.296,0,1.377,0,3.563,2,0,0,0,0,2,7.407,0,0,0,0,7.407
68013,218.8760688,1190,502,731,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816,4.824,0,0.665,0,5.64,3.729,22.048,0,3.039,0,25.777,19,95,0,12,0,114,1.437,7.186,0,0.908,0,8.623,7,34,0,4,0,41,1.386,6.733,0,0.792,0,8.119,10,57,0,5,0,67,1.368,7.798,0,0.684,0,9.166,1,4,0,1,0,5,1.316,5.263,0,1.316,0,6.579,0,0,0,0,0,0,0,0,0,0,0,0
68014,310.8820981,1650,733,1372,160,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.055,5.904,0,0.675,0,6.959,3.393,18.986,0,2.171,0,22.379,45,215,0,13,0,260,2.4,11.467,0,0.693,0,13.867,18,88,0,5,0,106,2.344,11.458,0,0.651,0,13.802,30,149,0,8,0,179,2.187,10.86,0,0.583,0,13.047,4,13,0,1,0,17,2.5,8.125,0,0.625,0,10.625,1,1,0,0,0,2,20,20,0,0,0,40
68015,319.6673029,5990,2289,2033,421,6,1.791,2.122,2.684,5.599,6.634,8.391,111,133,169,1.879,2.251,2.861,38,46,58,1.785,2.161,2.724,40,48,61,1.968,2.361,3,8,10,14,1.9,2.375,3.325,0,0,0,0,0,0,0.276,0.66,0,0.583,0,0.936,0.863,2.063,0,1.823,0,2.926,30,37,0,25,0,67,0.508,0.626,0,0.423,0,1.134,12,13,0,9,0,25,0.564,0.611,0,0.423,0,1.174,14,15,0,11,0,29,0.689,0.738,0,0.541,0,1.426,2,1,0,1,0,3,0.475,0.238,0,0.238,0,0.713,0,0,0,0,0,0,0,0,0,0,0,0
68016,137.235569,218,106,262,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,5.658,0,0.207,0,6.143,3.532,41.203,0,1.507,0,44.735,7,87,0,3,0,94,2.518,31.295,0,1.079,0,33.813,3,37,0,1,0,40,2.459,30.328,0,0.82,0,32.787,6,59,0,2,0,65,2.29,22.519,0,0.763,0,24.809,0,4,0,0,0,4,0,26.667,0,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0
68017,159.7408419,1366,582,590,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,2.049,0,0.24,0,2.277,1.428,12.837,0,1.504,0,14.265,5,38,0,5,0,43,0.314,2.39,0,0.314,0,2.704,2,14,0,2,0,16,0.326,2.284,0,0.326,0,2.61,2,13,0,2,0,15,0.339,2.203,0,0.339,0,2.542,0,4,0,0,0,4,0,4.255,0,0,0,4.255,0,0,0,0,0,0,0,0,0,0,0,0
68018,143.0588088,1644,633,684,160,1,0.369,0.58,0.678,2.579,4.053,4.738,22,35,40,1.272,2.024,2.313,7,12,13,1.149,1.97,2.135,8,13,15,1.17,1.901,2.193,2,2,3,1.25,1.25,1.875,0,0,0,0,0,0,0.906,1.392,0,0.056,0,2.298,6.331,9.727,0,0.391,0,16.059,74,81,0,3,0,155,4.28,4.685,0,0.174,0,8.965,26,27,0,1,0,53,4.269,4.433,0,0.164,0,8.703,29,31,0,1,0,60,4.24,4.532,0,0.146,0,8.772,5,5,0,0,0,10,3.125,3.125,0,0,0,6.25,1,0,0,0,0,1,100,0,0,0,0,100
68019,454.5450739,1363,643,855,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.998,8.761,0,0.642,0,10.759,4.394,19.267,0,1.412,0,23.661,57,348,0,83,0,405,3.56,21.736,0,5.184,0,25.297,23,169,0,35,0,192,3.249,23.87,0,4.944,0,27.119,27,241,0,44,0,268,3.158,28.187,0,5.146,0,31.345,1,22,0,6,0,23,1.389,30.556,0,8.333,0,31.944,0,0,0,0,0,0,0,0,0,0,0,0
68020,150.7201259,2767,1145,911,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393,0.766,0,0.421,0,2.159,9.244,5.083,0,2.794,0,14.326,862,47,0,1,0,909,28.553,1.557,0,0.033,0,30.109,327,19,0,0,0,346,28.385,1.649,0,0,0,30.035,223,14,0,0,0,237,24.479,1.537,0,0,0,26.015,55,2,0,0,0,57,41.985,1.527,0,0,0,43.511,0,0,0,0,0,0,0,0,0,0,0,0
68021,595.0507315,7164,2871,2122,546,24,1.202,1.486,1.802,2.02,2.498,3.029,30,37,45,0.394,0.486,0.591,12,14,18,0.433,0.505,0.649,11,13,16,0.518,0.613,0.754,2,3,3,0.366,0.549,0.549,0,0,0,0,0,0,1.688,5.011,0,4.755,0,6.699,2.837,8.422,0,7.992,0,11.259,78,286,0,200,0,364,1.024,3.754,0,2.625,0,4.778,29,108,0,64,0,137,1.046,3.895,0,2.308,0,4.94,29,108,0,67,0,137,1.367,5.09,0,3.157,0,6.456,6,17,0,7,0,23,1.099,3.114,0,1.282,0,4.212,1,7,0,0,0,8,4.167,29.167,0,0,0,33.333
68022,392.6215846,6784,2730,1816,465,15,0.76,0.935,1.223,1.936,2.381,3.115,18,23,32,0.257,0.328,0.457,6,8,12,0.225,0.3,0.45,5,7,9,0.275,0.385,0.496,2,3,4,0.43,0.645,0.86,0,0,0,0,0,0,0.341,2.475,0,0.161,0,2.816,0.869,6.304,0,0.41,0,7.172,59,189,0,7,0,248,0.842,2.697,0,0.1,0,3.539,23,71,0,2,0,94,0.863,2.664,0,0.075,0,3.527,21,62,0,2,0,83,1.156,3.414,0,0.11,0,4.57,2,9,0,0,0,11,0.43,1.935,0,0,0,2.366,0,2,0,0,0,2,0,13.333,0,0,0,13.333
68023,215.0677495,914,394,765,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.447,5.339,0,0.395,0,6.786,6.73,24.831,0,1.837,0,31.561,54,236,0,14,0,290,5.279,23.069,0,1.369,0,28.348,21,95,0,5,0,116,4.907,22.196,0,1.168,0,27.103,28,134,0,7,0,162,3.66,17.516,0,0.915,0,21.176,3,5,0,0,0,8,6.818,11.364,0,0,0,18.182,0,0,0,0,0,0,0,0,0,0,0,0
68024,235.8777233,53344,22926,7670,4197,12,0.642,5.035,10.541,2.722,21.351,44.699,270,23676,33098,0.536,46.964,65.654,102,10224,14008,0.498,49.917,68.392,50,2952,4864,0.652,38.488,63.416,73,2145,2963,1.739,51.108,70.598,0,6,9,0,50,75,0.267,0.768,0,1.39,0,1.035,1.132,3.257,0,5.894,0,4.389,56,338,0,1539,0,394,0.111,0.67,0,3.053,0,0.782,21,129,0,551,0,150,0.103,0.63,0,2.69,0,0.732,12,68,0,343,0,80,0.156,0.887,0,4.472,0,1.043,3,15,0,80,0,18,0.071,0.357,0,1.906,0,0.429,0,2,0,0,0,2,0,16.667,0,0,0,16.667
68025,202.4754873,3088,1199,1037,232,4,0.524,0.64,0.816,2.587,3.16,4.028,19,23,30,0.582,0.705,0.919,6,8,10,0.52,0.693,0.867,7,9,12,0.675,0.868,1.157,2,2,3,0.862,0.862,1.293,0,0,0,0,0,0,0.074,0.599,0,0.412,0,0.673,0.365,2.957,0,2.034,0,3.322,116,36,0,24,0,152,3.554,1.103,0,0.735,0,4.657,50,12,0,8,0,62,4.333,1.04,0,0.693,0,5.373,59,12,0,8,0,71,5.689,1.157,0,0.771,0,6.847,12,3,0,2,0,15,5.172,1.293,0,0.862,0,6.466,0,0,0,0,0,0,0,0,0,0,0,0
68026,137.5310452,1750,697,672,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0.602,0,0.178,0,0.776,1.264,4.374,0,1.293,0,5.639,9,37,0,8,0,46,0.5,2.056,0,0.444,0,2.556,3,12,0,3,0,15,0.477,1.908,0,0.477,0,2.385,3,12,0,2,0,15,0.446,1.786,0,0.298,0,2.232,1,2,0,0,0,3,0.885,1.77,0,0,0,2.655,0,0,0,0,0,0,0,0,0,0,0,0
68027,912.4139728,11470,4734,2744,835,83,0.308,0.392,0.538,0.338,0.43,0.59,14,21,36,0.11,0.165,0.283,4,7,12,0.086,0.15,0.258,3,5,8,0.109,0.182,0.292,0,1,1,0,0.12,0.12,0,0,0,0,0,0,8.901,17.68,0,1.129,0,26.581,9.761,19.387,0,1.238,0,29.148,762,1341,0,97,0,2103,5.992,10.545,0,0.763,0,16.537,273,460,0,33,0,733,5.863,9.88,0,0.709,0,15.743,178,299,0,21,0,477,6.487,10.897,0,0.765,0,17.383,51,65,0,3,0,116,6.108,7.784,0,0.359,0,13.892,9,3,0,0,0,12,10.843,3.614,0,0,0,14.458
68028,342.9140226,118766,53291,15510,13948,127,3.481,8.068,22.883,10.139,23.499,66.65,19796,42739,91472,16.896,36.477,78.07,9061,19340,39498,18.297,39.054,79.76,1998,4851,11717,12.882,31.277,75.545,3269,8057,12186,23.437,57.765,87.367,41,98,115,32.283,77.165,90.551,0.383,0.993,0,0.383,0,1.376,1.116,2.892,0,1.116,0,4.008,218,373,0,552,0,591,0.186,0.318,0,0.471,0,0.504,86,145,0,218,0,231,0.174,0.293,0,0.44,0,0.466,39,49,0,78,0,88,0.251,0.316,0,0.503,0,0.567,17,22,0,40,0,39,0.122,0.158,0,0.287,0,0.28,1,0,0,0,0,1,0.787,0,0,0,0,0.787
68029,183.3261116,482,223,292,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.184,0.169,0,0,0,8.353,44.609,0.921,0,0,0,45.53,55,18,0,0,0,73,10.638,3.482,0,0,0,14.12,23,7,0,0,0,30,10.55,3.211,0,0,0,13.761,44,11,0,0,0,55,15.068,3.767,0,0,0,18.836,4,1,0,0,0,5,16.667,4.167,0,0,0,20.833,2,1,0,0,0,3,40,20,0,0,0,60
68030,470.5577877,8494,3321,2195,603,12,0.038,0.047,0.058,0.081,0.1,0.123,3,3,4,0.036,0.036,0.047,1,1,1,0.032,0.032,0.032,1,1,1,0.046,0.046,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0.553,1.316,0,1.894,0,1.869,1.175,2.797,0,4.026,0,3.973,114,112,0,119,0,226,1.351,1.327,0,1.41,0,2.679,44,40,0,41,0,84,1.408,1.28,0,1.312,0,2.687,39,30,0,35,0,69,1.777,1.367,0,1.595,0,3.144,9,7,0,6,0,16,1.493,1.161,0,0.995,0,2.653,1,0,0,0,0,1,8.333,0,0,0,0,8.333
68031,75.49360056,1287,534,545,80,0,0.132,0.179,0.208,1.746,2.368,2.752,7,10,11,0.523,0.747,0.822,2,3,4,0.392,0.588,0.784,3,5,5,0.55,0.917,0.917,1,1,1,1.25,1.25,1.25,0,0,0,0,0,0,0.318,0.48,0,0.221,0,0.798,4.207,6.351,0,2.924,0,10.558,98,18,0,8,0,116,7.324,1.345,0,0.598,0,8.67,37,7,0,3,0,44,7.255,1.373,0,0.588,0,8.627,40,8,0,3,0,48,7.339,1.468,0,0.55,0,8.807,6,1,0,0,0,7,7.5,1.25,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0
68032,147.6394092,442,211,445,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022,3.238,0,0.149,0,4.26,6.919,21.921,0,1.009,0,28.84,16,55,0,1,0,71,3.143,10.806,0,0.196,0,13.949,7,23,0,1,0,30,3.084,10.132,0,0.441,0,13.216,11,46,0,1,0,57,2.472,10.337,0,0.225,0,12.809,1,2,0,0,0,3,4.762,9.524,0,0,0,14.286,0,0,0,0,0,0,0,0,0,0,0,0
68033,350.3288692,4784,2198,1446,404,43,0,0.49,0.606,0,1.398,1.73,0,450,669,0,8.257,12.275,0,197,288,0,8.554,12.505,0,146,195,0,10.097,13.485,0,46,71,0,11.386,17.574,0,14,17,0,32.558,39.535,0.939,0.811,0,1.728,0,1.75,2.68,2.315,0,4.932,0,4.994,79,1,0,194,0,80,1.45,0.018,0,3.56,0,1.468,34,0,0,81,0,34,1.476,0,0,3.517,0,1.476,28,0,0,64,0,28,1.936,0,0,4.426,0,1.936,2,0,0,8,0,2,0.495,0,0,1.98,0,0.495,0,0,0,0,0,0,0,0,0,0,0,0
68034,250.7172935,908,383,863,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.484,0.896,0,2.439,0,2.38,5.923,3.576,0,9.734,0,9.499,40,49,0,8,0,89,4.044,4.954,0,0.809,0,8.999,15,20,0,3,0,35,3.836,5.115,0,0.767,0,8.951,26,48,0,15,0,74,3.013,5.562,0,1.738,0,8.575,2,3,0,0,0,5,4.444,6.667,0,0,0,11.111,0,0,0,0,0,0,0,0,0,0,0,0
68035,278.0980346,3977,1505,1424,242,5,0.737,0.841,1.032,2.652,3.026,3.713,44,50,60,1.201,1.365,1.638,14,16,19,1.09,1.246,1.48,18,21,25,1.264,1.475,1.756,2,2,3,0.826,0.826,1.24,0,0,0,0,0,0,0.209,0.347,0,0.368,0,0.556,0.752,1.248,0,1.324,0,2,18,23,0,20,0,41,0.491,0.628,0,0.546,0,1.119,6,8,0,7,0,14,0.467,0.623,0,0.545,0,1.09,7,8,0,8,0,15,0.492,0.562,0,0.562,0,1.053,0,2,0,1,0,2,0,0.826,0,0.413,0,0.826,0,0,0,0,0,0,0,0,0,0,0,0
68036,218.0167804,268,151,226,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.352,3.941,0,0.789,0,6.293,10.788,18.075,0,3.619,0,28.863,49,17,0,0,0,66,15.457,5.363,0,0,0,20.82,24,7,0,0,0,31,15.686,4.575,0,0,0,20.261,36,15,0,0,0,51,15.929,6.637,0,0,0,22.566,2,1,0,0,0,3,12.5,6.25,0,0,0,18.75,1,0,0,0,0,1,4.545,0,0,0,0,4.545
68037,404.0050205,258,158,598,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707,9.319,0,6.728,0,10.026,1.749,23.057,0,16.646,0,24.806,1,5,0,71,0,6,0.334,1.672,0,23.746,0,2.007,1,4,0,43,0,5,0.562,2.247,0,24.157,0,2.809,8,37,0,190,0,45,1.338,6.187,0,31.773,0,7.525,0,1,0,9,0,1,0,2.941,0,26.471,0,2.941,0,0,0,0,0,0,0,0,0,0,0,0
68038,164.1765949,1860,757,911,120,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945,2.669,0,0.48,0,3.614,5.763,16.277,0,2.927,0,22.041,125,205,0,34,0,330,6.477,10.622,0,1.762,0,17.098,50,71,0,15,0,121,6.702,9.517,0,2.011,0,16.22,61,103,0,19,0,164,6.696,11.306,0,2.086,0,18.002,11,6,0,1,0,17,9.167,5,0,0.833,0,14.167,2,2,0,0,0,4,20,20,0,0,0,40
68039,103.2223457,3542,1459,1176,315,9,0.118,0.221,0.263,1.141,2.137,2.543,0,7,38,0,0.182,0.991,0,3,15,0,0.209,1.043,0,2,10,0,0.17,0.85,0,1,6,0,0.317,1.905,0,0,0,0,0,0,0.512,1.642,0,0.622,0,2.154,4.951,15.879,0,6.015,0,20.83,197,357,0,141,0,554,5.136,9.307,0,3.676,0,14.442,74,126,0,51,0,200,5.146,8.762,0,3.547,0,13.908,52,103,0,41,0,155,4.422,8.759,0,3.486,0,13.18,19,14,0,10,0,33,6.032,4.444,0,3.175,0,10.476,0,0,0,2,0,0,0,0,0,22.222,0,0
68040,238.895491,537,246,360,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.302,0.536,0,1.169,0,1.838,5.451,2.244,0,4.894,0,7.695,17,69,0,14,0,86,2.921,11.856,0,2.405,0,14.777,8,30,0,5,0,38,3.279,12.295,0,2.049,0,15.574,13,36,0,10,0,49,3.611,10,0,2.778,0,13.611,1,5,0,1,0,6,2.439,12.195,0,2.439,0,14.634,0,3,0,0,0,3,0,60,0,0,0,60
68041,370.1061768,18996,7404,3657,1517,11,0.895,1.001,1.123,2.418,2.704,3.034,358,402,539,1.928,2.165,2.903,130,148,199,1.868,2.126,2.859,57,72,95,1.559,1.969,2.598,67,94,113,4.417,6.196,7.449,0,0,0,0,0,0,0.918,0.851,0,0.329,0,1.769,2.48,2.299,0,0.889,0,4.779,340,74,0,28,0,414,1.831,0.399,0,0.151,0,2.23,125,27,0,10,0,152,1.796,0.388,0,0.144,0,2.184,92,24,0,7,0,116,2.516,0.656,0,0.191,0,3.172,16,8,0,2,0,24,1.055,0.527,0,0.132,0,1.582,2,0,0,0,0,2,18.182,0,0,0,0,18.182
68042,296.8096914,2459,991,2434,212,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.254,6.806,0,0.216,0,9.06,7.597,22.941,0,0.728,0,30.538,96,61,0,1,0,157,3.528,2.242,0,0.037,0,5.77,41,23,0,0,0,64,4.031,2.262,0,0,0,6.293,155,44,0,1,0,199,6.368,1.808,0,0.041,0,8.176,13,4,0,0,0,17,6.132,1.887,0,0,0,8.019,2,7,0,0,0,9,8,28,0,0,0,36
68043,59.10142372,2905,1238,878,265,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,1.516,0,0.306,0,1.605,1.504,25.617,0,5.171,0,27.121,74,97,0,0,0,171,2.331,3.056,0,0,0,5.388,30,39,0,0,0,69,2.417,3.143,0,0,0,5.56,24,30,0,0,0,54,2.733,3.417,0,0,0,6.15,6,9,0,0,0,15,2.264,3.396,0,0,0,5.66,2,0,0,0,0,2,25,0,0,0,0,25
68044,61.20343992,791,335,401,57,1,0.061,0.09,0.146,0.998,1.473,2.389,1,2,3,0.113,0.226,0.339,1,1,1,0.303,0.303,0.303,1,1,2,0.249,0.249,0.499,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.199,0,0.253,0,0.237,0.622,3.256,0,4.139,0,3.878,1,16,0,6,0,17,0.113,1.81,0,0.679,0,1.923,0,7,0,2,0,7,0,2.121,0,0.606,0,2.121,0,9,0,3,0,9,0,2.244,0,0.748,0,2.244,0,1,0,0,0,1,0,1.754,0,0,0,1.754,0,0,0,0,0,0,0,0,0,0,0,0
68045,93.21892217,381,165,305,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.731,0,0.065,0,1.169,4.695,7.835,0,0.697,0,12.529,10,15,0,1,0,25,2.525,3.788,0,0.253,0,6.313,4,6,0,0,0,10,2.395,3.593,0,0,0,5.988,9,12,0,1,0,21,2.951,3.934,0,0.328,0,6.885,0,1,0,0,0,1,0,5.882,0,0,0,5.882,0,0,0,0,0,0,0,0,0,0,0,0
68046,131.9513929,571,289,672,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,4.229,0,0.23,0,5.139,6.903,32.082,0,1.745,0,38.985,99,172,0,25,0,271,13.253,23.025,0,3.347,0,36.278,45,76,0,12,0,121,13.314,22.485,0,3.55,0,35.799,81,153,0,22,0,234,12.054,22.768,0,3.274,0,34.821,6,6,0,2,0,12,15,15,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0
69001,153.2164421,3080,1304,1137,266,2,1.562,1.943,2.177,10.189,12.674,14.201,15,18,21,0.529,0.635,0.741,6,7,8,0.5,0.584,0.667,5,7,8,0.44,0.616,0.704,2,2,3,0.752,0.752,1.128,0,0,0,0,0,0,1.121,3.503,0,0.361,0,4.624,7.312,22.851,0,2.355,0,30.163,70,148,0,30,0,218,2.471,5.224,0,1.059,0,7.695,31,68,0,12,0,99,2.585,5.671,0,1.001,0,8.257,48,75,0,16,0,123,4.222,6.596,0,1.407,0,10.818,3,10,0,2,0,13,1.128,3.759,0,0.752,0,4.887,1,0,0,0,0,1,50,0,0,0,0,50
69002,285.4871832,2030,891,1108,164,3,0.776,1,1.103,2.719,3.503,3.864,6,7,8,0.263,0.307,0.351,2,2,3,0.212,0.212,0.318,2,2,3,0.181,0.181,0.271,1,1,1,0.61,0.61,0.61,0,0,0,0,0,0,1.184,7.184,0,3.567,0,8.368,4.148,25.168,0,12.496,0,29.316,22,166,0,212,0,188,0.964,7.274,0,9.29,0,8.238,10,69,0,94,0,79,1.06,7.317,0,9.968,0,8.378,13,92,0,146,0,105,1.173,8.303,0,13.177,0,9.477,1,9,0,14,0,10,0.61,5.488,0,8.537,0,6.098,0,0,0,1,0,0,0,0,0,33.333,0,0
69003,113.954244,1071,455,636,71,5,0.044,0.064,0.084,0.386,0.562,0.737,2,3,5,0.172,0.258,0.429,1,1,2,0.218,0.218,0.436,1,1,2,0.157,0.157,0.314,0,0,0,0,0,0,0,0,0,0,0,0,1.393,3.274,0,0.878,0,4.667,12.228,28.739,0,7.707,0,40.967,40,134,0,36,0,174,3.433,11.502,0,3.09,0,14.936,16,56,0,14,0,72,3.486,12.2,0,3.05,0,15.686,20,87,0,18,0,107,3.145,13.679,0,2.83,0,16.824,9,12,0,2,0,21,12.676,16.901,0,2.817,0,29.577,0,1,0,0,0,1,0,20,0,0,0,20
69004,117.2317169,1084,448,388,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1.315,0,0.359,0,1.375,0.512,11.223,0,3.064,0,11.735,9,50,0,8,0,59,0.787,4.371,0,0.699,0,5.157,4,19,0,3,0,23,0.895,4.251,0,0.671,0,5.145,3,15,0,2,0,18,0.773,3.866,0,0.515,0,4.639,1,7,0,2,0,8,0.758,5.303,0,1.515,0,6.061,1,0,0,0,0,1,25,0,0,0,0,25
69005,1109.066196,10443,4252,3217,1036,17,0.794,0.919,0.995,0.715,0.828,0.897,21,24,25,0.195,0.223,0.232,8,9,9,0.192,0.216,0.216,6,7,7,0.187,0.218,0.218,6,7,8,0.579,0.676,0.772,0,0,0,0,0,0,9.959,19.94,0,3.406,0,29.899,8.974,17.968,0,3.069,0,26.942,264,515,0,116,0,779,2.453,4.786,0,1.078,0,7.239,113,215,0,45,0,328,2.712,5.161,0,1.08,0,7.873,90,202,0,35,0,292,2.798,6.279,0,1.088,0,9.077,35,32,0,10,0,67,3.378,3.089,0,0.965,0,6.467,1,2,0,0,0,3,5.882,11.765,0,0,0,17.647
69006,172.7593895,755,344,617,45,3,0.085,0.116,0.169,0.492,0.672,0.979,1,1,25,0.113,0.113,2.825,0,0,11,0,0,2.88,0,0,21,0,0,3.404,0,0,1,0,0,2.222,0,0,0,0,0,0,0.375,3.9,0,1.721,0,4.275,2.173,22.594,0,9.97,0,24.767,133,103,0,20,0,236,15.028,11.638,0,2.26,0,26.667,58,41,0,8,0,99,15.183,10.733,0,2.094,0,25.916,67,66,0,14,0,133,10.859,10.697,0,2.269,0,21.556,9,3,0,1,0,12,20,6.667,0,2.222,0,26.667,0,0,0,1,0,0,0,0,0,33.333,0,0
69007,144.960061,313,164,476,29,2,0,0.027,0.027,0,0.186,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.896,2.862,0,0.353,0,4.758,13.068,19.726,0,2.433,0,32.793,31,15,0,0,0,46,8.424,4.076,0,0,0,12.5,16,7,0,0,0,23,8.649,3.784,0,0,0,12.432,40,19,0,0,0,59,8.403,3.992,0,0,0,12.395,3,2,0,0,0,5,10.345,6.897,0,0,0,17.241,0,0,0,0,0,0,0,0,0,0,0,0
